segment_id,frame,speed,date,DayInWeek
68859,48,40,2016-12-06,3
68859,49,36.762154985033824,2016-12-06,3
68859,50,40.153910599386705,2016-12-06,3
68859,51,36.223661666443995,2016-12-06,3
68859,52,36.248932821067569,2016-12-06,3
68859,53,43.032846284372319,2016-12-06,3
68859,54,30.284386334142404,2016-12-06,3
68859,55,43.098341567352406,2016-12-06,3
68859,56,35.83354689528926,2016-12-06,3
68859,57,34.060579252079307,2016-12-06,3
68859,58,33.42256836221523,2016-12-06,3
68859,59,44.949599999999997,2016-12-06,3
68859,60,32.502456214086116,2016-12-06,3
68859,61,32.172045361981517,2016-12-06,3
68859,62,36.010318864166436,2016-12-06,3
68859,63,36.182500000000005,2016-12-06,3
68859,64,27.003992549898605,2016-12-06,3
68859,65,35.676659323251315,2016-12-06,3
68859,66,34.482377684052928,2016-12-06,3
68859,67,45.774999999999999,2016-12-06,3
68859,68,39.456499261438267,2016-12-06,3
68859,69,37.59653771939567,2016-12-06,3
68859,70,39.457143184042394,2016-12-06,3
68859,71,32.846327742038454,2016-12-06,3
68859,72,21.500010942236973,2016-12-06,3
68859,73,11.395198867797852,2016-12-06,3
68859,74,40.887196223406612,2016-12-06,3
68859,75,38.037500000000001,2016-12-06,3
68859,76,37.53369258894935,2016-12-06,3
68859,77,39.474143927053333,2016-12-06,3
68859,78,34.293378544263028,2016-12-06,3
68859,79,13.471916781704053,2016-12-06,3
68859,80,35.786643374287003,2016-12-06,3
68859,20,39.378679717374581,2016-12-07,4
68859,21,20.484212819850018,2016-12-07,4
68859,22,33.710871437574909,2016-12-07,4
68859,23,22.123284971926974,2016-12-07,4
68859,24,39.402035680266977,2016-12-07,4
68859,25,39.922041609007749,2016-12-07,4
68859,26,33.537741957797792,2016-12-07,4
68859,27,31.578083938743944,2016-12-07,4
68859,28,37.526643921040936,2016-12-07,4
68859,29,38.204490763063596,2016-12-07,4
68859,30,39.940499071450603,2016-12-07,4
68859,31,34.920703590784512,2016-12-07,4
68859,32,40.947513573449342,2016-12-07,4
68859,33,33.883398676282297,2016-12-07,4
68859,34,35.190019072418366,2016-12-07,4
68859,35,35.921818258308519,2016-12-07,4
68859,36,40.921064547098474,2016-12-07,4
68859,37,29.446658609477129,2016-12-07,4
68859,38,40.432621971848484,2016-12-07,4
68859,39,39.381980893392765,2016-12-07,4
68859,40,39.181305163631222,2016-12-07,4
68859,41,32.974851935732659,2016-12-07,4
68859,42,38.317545768217883,2016-12-07,4
68859,43,33.956480638479661,2016-12-07,4
68859,44,38.928815356355969,2016-12-07,4
68859,45,33.396254653904407,2016-12-07,4
68859,46,37.562183771295736,2016-12-07,4
68859,47,38.008614930021238,2016-12-07,4
68859,48,36.25,2016-12-07,4
68859,49,37.591026091909626,2016-12-07,4
68859,50,32.353491130765022,2016-12-07,4
68859,51,47.000515400326258,2016-12-07,4
68859,52,30.730562211339613,2016-12-07,4
68859,53,35.536178813757211,2016-12-07,4
68859,54,36.135991530315636,2016-12-07,4
68859,55,41.704999999999998,2016-12-07,4
68859,56,42.599488570409989,2016-12-07,4
68859,57,40.424999999999997,2016-12-07,4
68859,58,44.751145946918683,2016-12-07,4
68859,59,38.797305331798192,2016-12-07,4
68859,60,43.194278886613809,2016-12-07,4
68859,61,35.735899158853471,2016-12-07,4
68859,62,44.440908959553227,2016-12-07,4
68859,63,38.823690490785481,2016-12-07,4
68859,64,37.976453135205062,2016-12-07,4
68859,65,33.179663250159464,2016-12-07,4
68859,66,37.336007916721883,2016-12-07,4
68859,67,31.986849564176143,2016-12-07,4
68859,68,28.128363117339191,2016-12-07,4
68859,69,43.916216224106201,2016-12-07,4
68859,70,41.025411436611606,2016-12-07,4
68859,71,40.632041434452084,2016-12-07,4
68859,72,40.408190415256072,2016-12-07,4
68859,73,34.033845024876364,2016-12-07,4
68859,74,29.461968734693961,2016-12-07,4
68859,75,32.946008688698377,2016-12-07,4
68859,76,40.132285238395241,2016-12-07,4
68859,77,34.062602632213519,2016-12-07,4
68859,78,28.429371680044589,2016-12-07,4
68859,79,25.873461766954378,2016-12-07,4
68859,80,40.256724535175699,2016-12-07,4
68859,20,17.246709352563904,2016-12-08,5
68859,21,29.917216151403832,2016-12-08,5
68859,22,21.572726987415962,2016-12-08,5
68859,23,45.724730478535974,2016-12-08,5
68859,24,30.263722807190231,2016-12-08,5
68859,25,36.535746518906507,2016-12-08,5
68859,26,29.404818155549531,2016-12-08,5
68859,27,29.003795260980333,2016-12-08,5
68859,28,36.885509693485517,2016-12-08,5
68859,29,29.069285349820625,2016-12-08,5
68859,30,12.300920410156248,2016-12-08,5
68859,31,32.667020523066036,2016-12-08,5
68859,32,37.526005887567379,2016-12-08,5
68859,33,35.764402321334842,2016-12-08,5
68859,34,39.293680514437177,2016-12-08,5
68859,35,35.301696757816821,2016-12-08,5
68859,36,33.336779046640608,2016-12-08,5
68859,37,30.514104574045696,2016-12-08,5
68859,38,31.43448900291564,2016-12-08,5
68859,39,32.51942881565855,2016-12-08,5
68859,40,35.537500000000001,2016-12-08,5
68859,41,43.078000000000003,2016-12-08,5
68859,42,38.909144756984119,2016-12-08,5
68859,43,23.904837629020541,2016-12-08,5
68859,44,28.063298806211499,2016-12-08,5
68859,45,32.46592587595439,2016-12-08,5
68859,46,36.192615677271959,2016-12-08,5
68859,47,36.541435592795125,2016-12-08,5
68859,48,43,2016-12-08,5
68859,49,32.339721669378946,2016-12-08,5
68859,50,47.246186766189638,2016-12-08,5
68859,51,42.334833333333336,2016-12-08,5
68859,52,41.885793423002823,2016-12-08,5
68859,53,40.134212209071606,2016-12-08,5
68859,54,33.404565932375114,2016-12-08,5
68859,55,37.185749999999999,2016-12-08,5
68859,56,33.434179285417756,2016-12-08,5
68859,57,44.532555810068111,2016-12-08,5
68859,58,39.986810042371616,2016-12-08,5
68859,59,42.037409850293699,2016-12-08,5
68859,60,33.616498945351779,2016-12-08,5
68859,61,27.373180105935564,2016-12-08,5
68859,62,45.648052456479945,2016-12-08,5
68859,63,43.155999999999999,2016-12-08,5
68859,64,37.723734077579337,2016-12-08,5
68859,65,42,2016-12-08,5
68859,66,44.001083333333341,2016-12-08,5
68859,67,38.097171225528925,2016-12-08,5
68859,68,26.191101886691889,2016-12-08,5
68859,69,40.055750246550041,2016-12-08,5
68859,70,36.712689338191424,2016-12-08,5
68859,71,28,2016-12-08,5
68859,72,31.316415462765516,2016-12-08,5
68859,73,29.843545513416558,2016-12-08,5
68859,74,23.840570966785247,2016-12-08,5
68859,75,39.170536284096627,2016-12-08,5
68859,76,35.675628797298472,2016-12-08,5
68859,77,30.889865850100559,2016-12-08,5
68859,78,17.786727416184938,2016-12-08,5
68859,79,25.671372470140916,2016-12-08,5
68859,80,32.487660332713794,2016-12-08,5
68859,20,28.759113646957765,2016-12-09,6
68859,21,34.934377150621202,2016-12-09,6
68859,22,35.123892976934862,2016-12-09,6
68859,23,31.862466219644102,2016-12-09,6
68859,24,42.007843851836377,2016-12-09,6
68859,25,34.170803346375969,2016-12-09,6
68859,26,33.358464601234644,2016-12-09,6
68859,27,36.364733484898125,2016-12-09,6
68859,28,26.662166666666668,2016-12-09,6
68859,29,40.018320315489362,2016-12-09,6
68859,30,26.843691260591267,2016-12-09,6
68859,31,19.570813936843106,2016-12-09,6
68859,32,14.297067553378691,2016-12-09,6
68859,33,18.361188024039983,2016-12-09,6
68859,34,27.469108458973963,2016-12-09,6
68859,35,25.07489100491965,2016-12-09,6
68859,36,31.77077923786317,2016-12-09,6
68859,37,29.997225008764232,2016-12-09,6
68859,38,34.08186585624555,2016-12-09,6
68859,39,44.498666666666665,2016-12-09,6
68859,40,36.022135190160803,2016-12-09,6
68859,41,37.2648077817502,2016-12-09,6
68859,42,37.317499999999995,2016-12-09,6
68859,43,34.045540817868343,2016-12-09,6
68859,44,28.263835876744402,2016-12-09,6
68859,45,34.708333333333329,2016-12-09,6
68859,46,42.673006758441474,2016-12-09,6
68859,47,36.259902566854237,2016-12-09,6
68859,48,43.393246168658877,2016-12-09,6
68859,49,34.028918548220815,2016-12-09,6
68859,50,37.08851093502804,2016-12-09,6
68859,51,43.930840620942647,2016-12-09,6
68859,52,24.038351833895369,2016-12-09,6
68859,53,41.02679308036403,2016-12-09,6
68859,54,37.663311021292166,2016-12-09,6
68859,55,40.653309599083087,2016-12-09,6
68859,56,39.160087673647162,2016-12-09,6
68859,57,38.922673485663168,2016-12-09,6
68859,58,39.681248237412589,2016-12-09,6
68859,59,42.871152446469353,2016-12-09,6
68859,60,21.57523221665874,2016-12-09,6
68859,61,41.360529161677604,2016-12-09,6
68859,62,37.315483461645407,2016-12-09,6
68859,63,40.16112473022946,2016-12-09,6
68859,64,44.198720189924728,2016-12-09,6
68859,65,35.986482060749267,2016-12-09,6
68859,66,36.759841794705721,2016-12-09,6
68859,67,39.986943455583543,2016-12-09,6
68859,68,31.16006638660344,2016-12-09,6
68859,69,27.499760872846689,2016-12-09,6
68859,70,35.327421316929176,2016-12-09,6
68859,71,19.471367957430793,2016-12-09,6
68859,72,39.082964600022464,2016-12-09,6
68859,73,36.623000000000005,2016-12-09,6
68859,74,38.857500000000002,2016-12-09,6
68859,75,28.765858208156764,2016-12-09,6
68859,76,29.035906489074055,2016-12-09,6
68859,77,10.741279602050781,2016-12-09,6
68859,78,42.703678316790473,2016-12-09,6
68859,79,6.8309004786920493,2016-12-09,6
68859,80,37.268156709067568,2016-12-09,6
68859,20,34.381946234999248,2016-12-10,7
68859,21,29.703504406580365,2016-12-10,7
68859,22,26.032985464538836,2016-12-10,7
68859,23,32.416281738146068,2016-12-10,7
68859,24,22.586386916099293,2016-12-10,7
68859,25,22.81628380912667,2016-12-10,7
68859,26,14.27627045354075,2016-12-10,7
68859,27,32.934863303895703,2016-12-10,7
68859,28,46.08660767636519,2016-12-10,7
68859,29,43.070793665984141,2016-12-10,7
68859,30,36.43274412188584,2016-12-10,7
68859,31,39.174533324255073,2016-12-10,7
68859,32,41.691270373415179,2016-12-10,7
68859,33,36.437686829870124,2016-12-10,7
68859,34,34.508955371947827,2016-12-10,7
68859,35,27.413576299036599,2016-12-10,7
68859,36,32.106375419338846,2016-12-10,7
68859,37,41.045937916264464,2016-12-10,7
68859,38,39.175445749787229,2016-12-10,7
68859,39,21.0105,2016-12-10,7
68859,40,39.863999999999997,2016-12-10,7
68859,41,35.820952664072081,2016-12-10,7
68859,42,40.145879535027333,2016-12-10,7
68859,43,32.339460770023607,2016-12-10,7
68859,44,43.700662422046783,2016-12-10,7
68859,45,35.890738244169285,2016-12-10,7
68859,46,44.401793742242901,2016-12-10,7
68859,47,35.328552355439555,2016-12-10,7
68859,48,38.863482084125273,2016-12-10,7
68859,49,42.562569568515016,2016-12-10,7
68859,50,45.22634812772344,2016-12-10,7
68859,51,42.83897046496854,2016-12-10,7
68859,52,40.275342167741741,2016-12-10,7
68859,53,33.409224984027219,2016-12-10,7
68859,54,43.395384984725226,2016-12-10,7
68859,55,36.991355977603021,2016-12-10,7
68859,56,41.643105436459827,2016-12-10,7
68859,57,40.892948969521512,2016-12-10,7
68859,58,38.578050743597629,2016-12-10,7
68859,59,36.852291494894089,2016-12-10,7
68859,60,39.653252844858102,2016-12-10,7
68859,61,39.016511112396564,2016-12-10,7
68859,62,43.674999999999997,2016-12-10,7
68859,63,29.693567654169051,2016-12-10,7
68859,64,44.124964443059554,2016-12-10,7
68859,65,42.502904371538186,2016-12-10,7
68859,66,32.255152276562086,2016-12-10,7
68859,67,39.28295994492202,2016-12-10,7
68859,68,36.773321735449471,2016-12-10,7
68859,69,39.248805446633867,2016-12-10,7
68859,70,39.546306418040921,2016-12-10,7
68859,71,39.223515729329229,2016-12-10,7
68859,72,33.878103705530378,2016-12-10,7
68859,73,43.822786574498181,2016-12-10,7
68859,74,21.07788134055874,2016-12-10,7
68859,75,39,2016-12-10,7
68859,76,36.883321272964487,2016-12-10,7
68859,77,30.484777939703861,2016-12-10,7
68859,78,43.666666666666664,2016-12-10,7
68859,79,33.718747473086388,2016-12-10,7
68859,80,34.5,2016-12-10,7
68859,20,34.901033293178067,2016-12-17,7
68859,21,37,2016-12-17,7
68859,22,18.664248262900415,2016-12-17,7
68859,23,26.12908187125435,2016-12-17,7
68859,24,39.13556858995824,2016-12-17,7
68859,25,30,2016-12-17,7
68859,26,47.870141526286957,2016-12-17,7
68859,27,43.949737242343247,2016-12-17,7
68859,28,37.071412204970571,2016-12-17,7
68859,29,38,2016-12-17,7
68859,30,33.936046235767002,2016-12-17,7
68859,31,48.533999999999992,2016-12-17,7
68859,32,39.811656001059085,2016-12-17,7
68859,33,37.782644036200153,2016-12-17,7
68859,34,43.432906312705178,2016-12-17,7
68859,35,33.745641144139931,2016-12-17,7
68859,36,37.12451447684505,2016-12-17,7
68859,37,38.751515885370509,2016-12-17,7
68859,38,42.438979370714698,2016-12-17,7
68859,39,38.608491494424868,2016-12-17,7
68859,40,50.325000000000003,2016-12-17,7
68859,41,37.889233180820476,2016-12-17,7
68859,42,45.643080996669326,2016-12-17,7
68859,43,39.650265093920268,2016-12-17,7
68859,44,25.8698156700606,2016-12-17,7
68859,45,38.371538897192828,2016-12-17,7
68859,46,46.023422618228679,2016-12-17,7
68859,47,41.430134788602331,2016-12-17,7
68859,48,43.640280197116738,2016-12-17,7
68859,49,39.612980746346878,2016-12-17,7
68859,50,54.224279982762738,2016-12-17,7
68859,51,43.055373632536288,2016-12-17,7
68859,52,21.217083333333335,2016-12-17,7
68859,53,39.591804067589145,2016-12-17,7
68859,54,43.114301341305669,2016-12-17,7
68859,55,41.626724550395636,2016-12-17,7
68859,56,36.93294849543387,2016-12-17,7
68859,57,43.303600000000003,2016-12-17,7
68859,58,46.091733889961475,2016-12-17,7
68859,59,37.182729361819547,2016-12-17,7
68859,60,45.967880414783387,2016-12-17,7
68859,61,42.716892731175889,2016-12-17,7
68859,62,28.125,2016-12-17,7
68859,63,42.133775648721667,2016-12-17,7
68859,64,48.379678729698242,2016-12-17,7
68859,65,52.687507641898343,2016-12-17,7
68859,66,37.995157110227588,2016-12-17,7
68859,67,38.133172743329318,2016-12-17,7
68859,68,45.016666666666666,2016-12-17,7
68859,69,40.598459800527664,2016-12-17,7
68859,70,40.489829327943056,2016-12-17,7
68859,71,47.650074857003546,2016-12-17,7
68859,72,36.676052132190286,2016-12-17,7
68859,73,37.69145510955785,2016-12-17,7
68859,74,43.727047559884269,2016-12-17,7
68859,75,35.608703671842505,2016-12-17,7
68859,76,39.529488313685782,2016-12-17,7
68859,77,37.285499999999999,2016-12-17,7
68859,78,35.1651591029378,2016-12-17,7
68859,79,63,2016-12-17,7
68859,80,46.052454545042892,2016-12-17,7
68859,20,35.85481543387138,2016-12-18,1
68859,21,34.25,2016-12-18,1
68859,22,38.252466050358535,2016-12-18,1
68859,23,35.863155664400082,2016-12-18,1
68859,24,24.656938080668191,2016-12-18,1
68859,25,37.6654208605026,2016-12-18,1
68859,26,35.493847238080406,2016-12-18,1
68859,27,47.210043312904226,2016-12-18,1
68859,28,51.661798220879191,2016-12-18,1
68859,29,38.929438238102925,2016-12-18,1
68859,30,44.580937321468696,2016-12-18,1
68859,31,44.561725685838795,2016-12-18,1
68859,32,42.346592269371413,2016-12-18,1
68859,33,34.372491431549733,2016-12-18,1
68859,34,33.235506181604833,2016-12-18,1
68859,35,36.666332539514457,2016-12-18,1
68859,36,38.912500000000001,2016-12-18,1
68859,37,36.160361102985554,2016-12-18,1
68859,38,42.492418918356336,2016-12-18,1
68859,39,36.480169233087921,2016-12-18,1
68859,40,34.806829303085109,2016-12-18,1
68859,41,45.562017152525499,2016-12-18,1
68859,42,42.804785215826328,2016-12-18,1
68859,43,44.65440600085423,2016-12-18,1
68859,44,35.657531682745457,2016-12-18,1
68859,45,48.46653341263864,2016-12-18,1
68859,46,42.443264852593053,2016-12-18,1
68859,47,52.50024308295913,2016-12-18,1
68859,48,40.444338575995779,2016-12-18,1
